rank;number;rarety_type;ultra_type;fr_name;en_name;jap_name;super_type;energy;pokedex_number;artist;jap_url;list
18;;Rare Holo;;Mammochon;Mamoswine;マンムー;Pokémon;Water;473;Kouki Saitou;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10017.JPG;dp5b
19;;Rare Holo;;Momartik;Froslass;ユキメノコ;Pokémon;Water;478;Kagemaru Himeno;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10018.JPG;dp5b
20;;Rare Holo;;Luxray;Luxray;レントラー;Pokémon;Lightning;405;Mitsuhiro Arita;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10021.JPG;dp5b
21;;Common;;Noeunoeuf;Exeggcute;タマタマ;Pokémon;Psychic;102;Midori Harada;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10030.JPG;dp5b
22;;Uncommon;;Noadkoko;Exeggutor;ナッシー;Pokémon;Psychic;103;Ken Sugimori;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10174.JPG;dp5b
23;;Uncommon;;Zarbi J;Unown J;アンノーン J;Pokémon;Psychic;201;Kent Kanetsuna;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10146.JPG;dp5b
24;;Uncommon;;Zarbi R;Unown R;アンノーン R;Pokémon;Psychic;201;Kent Kanetsuna;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10022.JPG;dp5b
25;;Uncommon;;Zarbi U;Unown U;アンノーン U;Pokémon;Psychic;201;Kent Kanetsuna;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10145.JPG;dp5b
26;;Rare;;Zarbi !;Unown !;アンノーン !;Pokémon;Psychic;201;Kent Kanetsuna;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10023.JPG;dp5b
27;;Common;;Gloupti;Gulpin;ゴクリン;Pokémon;Psychic;316;Ken Sugimori;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10024.JPG;dp5b
28;;Uncommon;;Avaltout;Swalot;マルノーム;Pokémon;Psychic;317;Midori Harada;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10025.JPG;dp5b
29;;Rare Holo;;Deoxys Forme Normale;Deoxys Normal Forme;デオキシス;Pokémon;Psychic;386;Kent Kanetsuna;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10026.JPG;dp5b
30;;Rare;;Deoxys Forme Attaque;Deoxys Attack Forme;デオキシス;Pokémon;Psychic;386;Kent Kanetsuna;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10027.JPG;dp5b
31;;Rare;;Deoxys Forme Défense;Deoxys Defense Forme;デオキシス;Pokémon;Psychic;386;Kazuaki Aihara;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10028.JPG;dp5b
32;;Rare;;Deoxys Forme Vitesse;Deoxys Speed Forme;デオキシス;Pokémon;Psychic;386;Kazuaki Aihara;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10029.JPG;dp5b
33;;Rare;;Crefadet;Azelf;アグノム;Pokémon;Psychic;482;Ken Sugimori;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10031.JPG;dp5b
34;;Ultra;Niv.X;Créfadet Niv.X;Azelf LV.X;アグノム;Pokémon;Psychic;482;Shizurow;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10032.JPG;dp5b
35;;Common;;Kicklee;Hitmonlee;サワムラー;Pokémon;Fighting;106;Mitsuhiro Arita;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10034.JPG;dp5b
36;;Common;;Tygnon;Hitmonchan;エビワラー;Pokémon;Fighting;107;Ken Sugimori;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10035.JPG;dp5b
37;;Common;;Debugant;Tyrogue;バルキー;Pokémon;Fighting;236;Kagemaru Himeno;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10033.JPG;dp5b
38;;Common;;Kapoera;Hitmontop;カポエラー;Pokémon;Fighting;237;Masakazu Fukuda;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10156.JPG;dp5b
39;;Common;;Tarinor;Nosepass;ノズパス;Pokémon;Fighting;299;Ken Sugimori;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10036.JPG;dp5b
40;;Uncommon;;Anorith;Anorith;アノプス;Pokémon;Fighting;347;Kouki Saitou;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10127.JPG;dp5b
41;;Rare;;Armaldo;Armaldo;アーマルド;Pokémon;Fighting;348;Kazuaki Aihara;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10126.JPG;dp5b
42;;Rare;;Regirock;Regirock;レジロック;Pokémon;Fighting;377;Kazuaki Aihara;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10037.JPG;dp5b
43;;Rare Holo;;Tarinorme;Probopass;ダイノーズ;Pokémon;Fighting;476;Kent Kanetsuna;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10137.JPG;dp5b
44;;Common;;Farfuret;Sneasel;ニューラ;Pokémon;Darkness;215;Midori Harada;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10177.JPG;dp5b
45;;Common;;Malosse;Houndour;デルビル;Pokémon;Darkness;228;Sumiyoshi Kizuki;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10176.JPG;dp5b
46;;Common;;Terhal;Beldum;ダンバル;Pokémon;Metal;374;Sumiyoshi Kizuki;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10038.JPG;dp5b
47;;Uncommon;;Metang;Metang;メタング;Pokémon;Metal;375;Midori Harada;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10039.JPG;dp5b
48;;Rare Holo;;Metalosse;Metagross;メタグロス;Pokémon;Metal;376;Kent Kanetsuna;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10040.JPG;dp5b
49;;Rare;;Registeel;Registeel;レジスチル;Pokémon;Metal;379;Kazuaki Aihara;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10041.JPG;dp5b
50;;Rare;;Jirachi;Jirachi;ジラーチ;Pokémon;Metal;385;Satoshi Ohta;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10042.JPG;dp5b
51;;Ultra;Niv.X;Magnézone Niv.X;Magnezone;ジバコイル;Pokémon;Metal;462;Ryo Ueda;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10043.JPG;dp5b
52;;Common;;Miaouss;Meowth;ニャース;Pokémon;Colorless;52;Atsuko Nishida;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10167.JPG;dp5b
53;;Uncommon;;Persian;Persian;ペルシアン;Pokémon;Colorless;53;Ken Sugimori;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10044.JPG;dp5b
54;;Rare;;Métamorph;Ditto;メタモン;Pokémon;Colorless;132;Ken Sugimori;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10152.JPG;dp5b
55;;Common;;Skitty;Skitty;エネコ;Pokémon;Colorless;300;Sumiyoshi Kizuki;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10136.JPG;dp5b
56;;Rare;;Delcatty;Delcatty;エネコロロ;Pokémon;Colorless;301;Kagemaru Himeno;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10045.JPG;dp5b
57;;Common;;Laporeille;Buneary;ミミロル;Pokémon;Colorless;427;Atsuko Nishida;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10047.JPG;dp5b
58;;Rare;;Lockpin;Lopunny;ミミロップ;Pokémon;Colorless;428;Kouki Saitou;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10175.JPG;dp5b
59;;Ultra;Niv.X;Porygon-Z Niv.X;Porygon-Z;ポリゴンZ;Pokémon;Colorless;474;Ryo Ueda;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10048.JPG;dp5b
60;;Rare Holo;;Regigigas;Regigigas;レジギガス;Pokémon;Colorless;486;Ryo Ueda;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10046.JPG;dp5b
61;;Uncommon;;Collecte d'Énergie;Energy Pickup;エネルギーパッチ;Trainer;NoColor;;Kent Kanetsuna;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10049.JPG;dp5b
62;;Common;;Fossile griffe;Claw Fossil;ツメの化石;Trainer;NoColor;;Ryo Ueda;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10050.JPG;dp5b
63;;Uncommon;;Machine Technique TS-2;Technical Machine TS-2;ワザマシン TS-2;Trainer;NoColor;;Ryo Ueda;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10116.JPG;dp5b
64;;Uncommon;;Les sentiments de Cynthia;Cynthia's Feelings;シロナの想い;Trainer;NoColor;;Ken Sugimori;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10051.JPG;dp5b
65;;Uncommon;;Temple Frimapic;Snowpoint Temple;キッサキしんでん;Trainer;NoColor;;Ryo Ueda;https://www.papermoonjapan-annex.com/data/papermoon/product/DP5T10052.JPG;dp5b
