rank;number;rarety_type;ultra_type;fr_name;en_name;jap_name;super_type;energy;pokedex_number;artist;jap_url;list
40;40;Common;;Ramoloss;Slowpoke;ヤドン;Pokémon;Psychic;79;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478657.jpg;ex9
41;41;Ultra;ex;Mentali ex;Espeon ex;エーフィex;Pokémon;Psychic;196;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478658.jpg;ex9
42;42;Rare Holo;;Roigada;Slowking;ヤドキング;Pokémon;Psychic;199;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478659.jpg;ex9
43;43;Uncommon;;Zarbi A;Unown;アンノーン;Pokémon;Psychic;201;Shin-ichi Yoshikawa;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478554.jpg;ex9
44;44;Common;;Zarbi B;Unown;アンノーン;Pokémon;Psychic;201;Shin-ichi Yoshikawa;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/268c5ab0447e11e7a31bc11f09be2422/044.jpg;ex9
45;45;Uncommon;;Zarbi C;Unown;アンノーン;Pokémon;Psychic;201;Shin-ichi Yoshikawa;https://res.cloudinary.com/dkhwpritu/image/upload/v1587845897/modifs/zarbic.png;ex9
46;46;Uncommon;;Zarbi D;Unown;アンノーン;Pokémon;Psychic;201;Shin-ichi Yoshikawa;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478557.jpg;ex9
47;47;Uncommon;;Zarbi E;Unown;アンノーン;Pokémon;Psychic;201;Shin-ichi Yoshikawa;https://res.cloudinary.com/dkhwpritu/image/upload/v1587837979/modifs/Capture_d_e%CC%81cran_2020-04-25_a%CC%80_19.59.28.png;ex9
48;48;Common;;Zarbi F;Unown;アンノーン;Pokémon;Psychic;201;Shin-ichi Yoshikawa;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478559.jpg;ex9
49;49;Uncommon;;Zarbi G;Unown;アンノーン;Pokémon;Psychic;201;Shin-ichi Yoshikawa;https://res.cloudinary.com/dkhwpritu/image/upload/v1587836060/modifs/Capture_d_e%CC%81cran_2020-04-25_a%CC%80_19.32.23.png;ex9
50;50;Uncommon;;Zarbi H;Unown;アンノーン;Pokémon;Psychic;201;Shin-ichi Yoshikawa;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478561.jpg;ex9
51;51;Uncommon;;Zarbi I;Unown;アンノーン;Pokémon;Psychic;201;Nakaoka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478562.jpg;ex9
52;52;Uncommon;;Zarbi J;Unown;アンノーン;Pokémon;Psychic;201;Nakaoka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478563.jpg;ex9
53;53;Common;;Zarbi K;Unown;アンノーン;Pokémon;Psychic;201;Nakaoka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478564.jpg;ex9
54;54;Uncommon;;Zarbi L;Unown;アンノーン;Pokémon;Psychic;201;Nakaoka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478671.jpg;ex9
55;55;Uncommon;;Zarbi M;Unown;アンノーン;Pokémon;Psychic;201;Nakaoka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478566.jpg;ex9
56;56;Common;;Zarbi N;Unown;アンノーン;Pokémon;Psychic;201;Nakaoka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478567.jpg;ex9
57;57;Common;;Zarbi O;Unown;アンノーン;Pokémon;Psychic;201;Nakaoka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478568.jpg;ex9
58;58;Common;;Zarbi P;Unown;アンノーン;Pokémon;Psychic;201;Kyoko Koizumi;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478675.jpg;ex9
59;59;Uncommon;;Zarbi Q;Unown;アンノーン;Pokémon;Psychic;201;Nakaoka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478570.jpg;ex9
60;60;Uncommon;;Zarbi S;Unown;アンノーン;Pokémon;Psychic;201;Nakaoka;https://res.cloudinary.com/dkhwpritu/image/upload/v1557060720/modifs/zarb.jpg;ex9
61;61;Common;;Zarbi U;Unown;アンノーン;Pokémon;Psychic;201;Kyoko Koizumi;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478678.jpg;ex9
62;62;Uncommon;;Zarbi V;Unown;アンノーン;Pokémon;Psychic;201;Kyoko Koizumi;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478573.jpg;ex9
63;63;Uncommon;;Zarbi W;Unown;アンノーン;Pokémon;Psychic;201;Kyoko Koizumi;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478680.jpg;ex9
64;64;Common;;Zarbi Y;Unown;アンノーン;Pokémon;Psychic;201;Kyoko Koizumi;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478681.jpg;ex9
65;65;Common;;Zarbi Z;Unown;アンノーン;Pokémon;Psychic;201;Kyoko Koizumi;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478682.jpg;ex9
66;66;Uncommon;;Zarbi ?;Unown;アンノーン;Pokémon;Psychic;201;Kyoko Koizumi;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478577.jpg;ex9
67;67;Uncommon;;Zarbi !;Unown;アンノーン;Pokémon;Psychic;201;Kyoko Koizumi;https://res.cloudinary.com/dkhwpritu/image/upload/v1587837980/modifs/Capture_d_e%CC%81cran_2020-04-25_a%CC%80_20.00.56.png;ex9
68;68;Rare Holo;;Tartard;Poliwrath;ニョロボン;Pokémon;Fighting;62;Hajime Kusajima;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478685.jpg;ex9
69;69;Common;;Onix;Onix;イワーク;Pokémon;Fighting;95;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478686.jpg;ex9
70;70;Rare;;Kicklee;Hitmonlee;サワムラー;Pokémon;Fighting;106;Hisao Nakamura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478687.jpg;ex9
71;71;Rare;;Tygnon;Hitmonchan;エビワラー;Pokémon;Fighting;107;Hisao Nakamura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478582.jpg;ex9
72;72;Rare;;Simularbre;Sudowoodo;ウソッキー;Pokémon;Fighting;185;Tomokazu Komiya;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478689.jpg;ex9
73;73;Uncommon;;Scorplane;Gligar;グライガー;Pokémon;Fighting;207;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478690.jpg;ex9
74;74;Rare;;Debugant;Tyrogue;バルキー;Pokémon;Fighting;236;Yuka Morii;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478691.jpg;ex9
75;75;Rare;;Kapoera;Hitmontop;カポエラー;Pokémon;Fighting;237;Hisao Nakamura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478692.jpg;ex9
76;76;Common;;Embrylex;Larvitar;ヨーギラス;Pokémon;Fighting;246;Aya Kusube;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478693.jpg;ex9
77;77;Common;;Ymphect;Pupitar;サナギラス;Pokémon;Fighting;247;Aya Kusube;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478694.jpg;ex9
78;78;Rare;;Leveinard;Chansey;ラッキー;Pokémon;Colorless;113;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478695.jpg;ex9
79;79;Common;;Evoli;Eevee;イーブイ;Pokémon;Colorless;133;Miki Tanaka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478696.jpg;ex9
80;80;Common;;Porygon;Porygon;ポリゴン;Pokémon;Colorless;137;Kagemaru Himeno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478697.jpg;ex9
81;81;Rare;;Mélo;Cleffa;ピィ;Pokémon;Colorless;173;Yuka Morii;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478592.jpg;ex9
82;82;Uncommon;;Capumain;Aipom;エイパム;Pokémon;Colorless;190;Sachiko Adachi;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478699.jpg;ex9
83;83;Common;;Teddiursa;Teddiursa;ヒメグマ;Pokémon;Colorless;216;Naoyo Kimura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478700.jpg;ex9
84;84;Rare Holo;;Ursaring;Ursaring;リングマ;Pokémon;Colorless;217;Atsuko Nishida;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478701.jpg;ex9
85;85;Rare Holo;;Porygon2;Porygon2;ポリゴン２;Pokémon;Colorless;233;Kagemaru Himeno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478702.jpg;ex9
86;86;Rare;;Cerfrousse;Stantler;オドシシ;Pokémon;Colorless;234;Atsuko Nishida;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478703.jpg;ex9
87;87;Rare;;Queulorior;Smeargle;ドーブル;Pokémon;Colorless;235;Sumiyoshi Kizuki;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478598.jpg;ex9
88;88;Uncommon;;Ecrémeuh;Miltank;ミルタンク;Pokémon;Colorless;241;Tomokazu Komiya;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478705.jpg;ex9
89;89;Ultra;ex;Leuphorie ex;Blissey ex;ハピナスex;Pokémon;Colorless;242;Ryo Ueda;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/357e5b50431f11e799f3fd512fea3094/089.jpg;ex9
90;90;Ultra;ex;Lugia ex;Lugia ex;ルギアex;Pokémon;Colorless;249;Hikaru Koike;https://res.cloudinary.com/dkhwpritu/image/upload/v1557060767/modifs/Capture_d_e%CC%81cran_2019-05-05_a%CC%80_14.37.50.png;ex9
91;91;Ultra;ex;Noctali ex;Umbreon ex;ブラッキーex;Pokémon;Darkness;197;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478602.jpg;ex9
92;92;Rare;;Cornèbre;Murkrow;ヤミカラス;Pokémon;Darkness;198;Kouki Saitou;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478709.jpg;ex9
93;93;Ultra;ex;Tyranocif ex;Tyranitar ex;バンギラスex;Pokémon;Darkness;248;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478604.jpg;ex9
94;94;Rare Holo;;Foretress;Forretress;フォレトス;Pokémon;Metal;205;Aya Kusube;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478711.jpg;ex9
95;95;Ultra;ex;Steelix ex;Steelix ex;ハガネールex;Pokémon;Metal;208;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478712.jpg;ex9
96;96;Ultra;ex;Cizayox ex;Scizor ex;ハッサムex;Pokémon;Metal;212;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478607.jpg;ex9
97;97;Uncommon;;Méthode d'entraînement du Professeur Orme;Professor Elm's Training Method;ウツギはかせの育てかた;Trainer;NoColor;;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478714.jpg;ex9
98;98;Uncommon;;La Requête de Lula;Mary's Request;クルミのリクエスト;Trainer;NoColor;;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478715.jpg;ex9
99;99;Uncommon;;Fureur Compacte;Solid Rage;いかりの結晶;Trainer;NoColor;;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478716.jpg;ex9
100;100;Uncommon;;Baie Sitrus;Sitrus Berry;オボンのみ;Trainer;NoColor;;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478717.jpg;ex9
101;101;Uncommon;;Racine Énergie;Energy Root;ちからのねっこ;Trainer;NoColor;;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478718.jpg;ex9
102;102;Uncommon;;Poudre maléfique;Curse Powder;のろいのこな;Trainer;NoColor;;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478719.jpg;ex9
103;103;Uncommon;;Baie Molletonnée;Fluffy Berry;ふわふわのみ;Trainer;NoColor;;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478720.jpg;ex9
104;104;Uncommon;;Sphère Protectrice;Protective Orb;まもりのたま;Trainer;NoColor;;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478721.jpg;ex9
105;105;Uncommon;;Énergie Cyclone;Cyclone Energy;サイクロンエネルギー;Energy;NoColor;;Shin-ichi Yoshikawa;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478722.jpg;ex9
106;106;Uncommon;;Energie de Distorsion;Warp Energy;ワープエネルギー;Energy;NoColor;;Shin-ichi Yoshikawa;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478723.jpg;ex9
