rank;number;rarety_type;ultra_type;fr_name;en_name;jap_name;super_type;energy;pokedex_number;artist;jap_url;list
35;35;Rare;;Magneton;Magneton;レアコイル;Pokémon;Lightning;82;Hisao Nakamura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477915.jpg;ex11
36;36;Common;;Loupio;Chinchou;チョンチー;Pokémon;Lightning;170;Sachiko Adachi;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477916.jpg;ex11
37;37;Rare;;Lanturn;Lanturn;ランターン;Pokémon;Lightning;171;Kagemaru Himeno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477917.jpg;ex11
38;38;Common;;Fantominus;Gastly;ゴース;Pokémon;Psychic;92;Hajime Kusajima;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477918.jpg;ex11
39;39;Uncommon;;Spectrum;Haunter;ゴースト;Pokémon;Psychic;93;Aya Kusube;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477919.jpg;ex11
40;40;Rare Holo;;Ectoplasma;Gengar;ゲンガー;Pokémon;Psychic;94;Kouki Saitou;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477920.jpg;ex11
41;41;Ultra;ex;Mew ex;Mew ex;ミュウex;Pokémon;Psychic;151;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477921.jpg;ex11
42;42;Uncommon;;Feuforeve;Misdreavus;ムウマ;Pokémon;Psychic;200;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477922.jpg;ex11
43;43;Rare;;Qulbutoke;Wobbuffet;ソーナンス;Pokémon;Psychic;202;Kouki Saitou;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477923.jpg;ex11
44;44;Rare;;Girafarig;Girafarig;キリンリキ;Pokémon;Psychic;203;Aya Kusube;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477924.jpg;ex11
45;45;Rare;;Séléroc;Lunatone;ルナトーン;Pokémon;Psychic;337;Hisao Nakamura;https://res.cloudinary.com/dkhwpritu/image/upload/v1587844475/modifs/Capture_d_e%CC%81cran_2020-04-25_a%CC%80_21.52.45.png;ex11
46;46;Common;;Okéoké;Wynaut;ソーナノ;Pokémon;Psychic;360;Yuka Morii;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477840.jpg;ex11
47;47;Common;;Machoc;Machop;ワンリキー;Pokémon;Fighting;66;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477927.jpg;ex11
48;48;Uncommon;;Machopeur;Machoke;ゴーリキー;Pokémon;Fighting;67;Kagemaru Himeno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477928.jpg;ex11
49;49;Rare Holo;;Mackogneur;Machamp;カイリキー;Pokémon;Fighting;68;Kouki Saitou;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477929.jpg;ex11
50;50;Common;;Racaillou;Geodude;イシツブテ;Pokémon;Fighting;74;Miki Tanaka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477930.jpg;ex11
51;51;Uncommon;;Gravalanch;Graveler;ゴローン;Pokémon;Fighting;75;Sumiyoshi Kizuki;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477931.jpg;ex11
52;52;Rare Holo;;Grolem;Golem;ゴローニャ;Pokémon;Fighting;76;Hajime Kusajima;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477932.jpg;ex11
53;53;Uncommon;;Kabuto;Kabuto;カブト;Pokémon;Fighting;140;Takao Unno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477933.jpg;ex11
54;54;Rare Holo;;Kabutops;Kabutops;カブトプス;Pokémon;Fighting;141;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477934.jpg;ex11
55;55;Common;;Kraknoix;Trapinch;ナックラー;Pokémon;Fighting;328;Tomokazu Komiya;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477935.jpg;ex11
56;56;Rare;;Solaroc;Solrock;ソルロック;Pokémon;Fighting;338;Hisao Nakamura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477936.jpg;ex11
57;57;Uncommon;;Anorith;Anorith;アノプス;Pokémon;Fighting;347;Atsuko Nishida;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477851.jpg;ex11
58;58;Ultra;ex;Armaldo ex;Armaldo ex;アーマルドex;Pokémon;Fighting;348;Kimiya Masago;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/753184/058%20armaldo.jpg?1501970545;ex11
59;59;Ultra;Star;Regirock;Regirock;レジロック☆;Pokémon;Fighting;377;Masakazu Fukuda;https://res.cloudinary.com/dkhwpritu/image/upload/v1557074107/modifs/Capture_d_e%CC%81cran_2019-05-05_a%CC%80_18.26.26.png;ex11
60;60;Rare Holo;;Ptera;Aerodactyl;プテラ;Pokémon;Colorless;142;Hajime Kusajima;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477940.jpg;ex11
61;61;Uncommon;;Insolourdo;Dunsparce;ノコッチ;Pokémon;Colorless;206;Hajime Kusajima;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477941.jpg;ex11
62;62;Common;;Skitty;Skitty;エネコ;Pokémon;Colorless;300;Satoshi Ohta;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477942.jpg;ex11
63;63;Rare Holo;;Delcatty;Delcatty;エネコロロ;Pokémon;Colorless;301;Naoyo Kimura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477943.jpg;ex11
64;64;Rare;;Spinda;Spinda;パッチール;Pokémon;Colorless;327;Motofumi Fujiwara;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/753228/064%20spinda.jpg?1501971527;ex11
65;65;Uncommon;;Vibraninf;Vibrava;ビブラーバ;Pokémon;Colorless;329;Atsuko Nishida;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477945.jpg;ex11
66;66;Ultra;ex;Libegon ex;Flygon ex;フライゴンex;Pokémon;Colorless;330;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477946.jpg;ex11
67;67;Common;;Tylton;Swablu;チルット;Pokémon;Colorless;333;Hajime Kusajima;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477947.jpg;
68;68;Ultra;ex;Altaria ex;Altaria ex;チルタリスex;Pokémon;Colorless;334;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477948.jpg;
69;69;Uncommon;;Kecleon;Kecleon;カクレオン;Pokémon;Colorless;352;Tomokazu Komiya;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477949.jpg;ex11
70;70;Uncommon;;Pifeuil;Nuzleaf;コノハナ;Pokémon;Darkness;274;Katsura Tabata;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477950.jpg;ex11
71;71;Rare Holo;;Tengalice;Shiftry;ダーテング;Pokémon;Darkness;275;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477951.jpg;ex11
72;72;Rare;;Absol;Absol;アブソル;Pokémon;Darkness;359;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477952.jpg;ex11
73;73;Common;;Galekid;Aron;ココドラ;Pokémon;Metal;304;Miki Tanaka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477953.jpg;ex11
74;74;Uncommon;;Galegon;Lairon;コドラ;Pokémon;Metal;305;Naoyo Kimura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477954.jpg;ex11
75;75;Rare Holo;;Galeking;Aggron;ボスゴドラ;Pokémon;Metal;306;Hisao Nakamura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477955.jpg;ex11
76;76;Ultra;Star;Registeel;Registeel;レジスチル☆;Pokémon;Metal;379;Masakazu Fukuda;https://res.cloudinary.com/dkhwpritu/image/upload/v1557074088/modifs/Capture_d_e%CC%81cran_2019-05-05_a%CC%80_18.33.04.png;ex11
77;77;Common;;Fossile griffe;Claw Fossil;ツメの化石;Trainer;NoColor;;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477957.jpg;ex11
78;78;Common;;Mystérieux Fossile;Mysterious Fossil;なにかの化石;Trainer;NoColor;;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477958.jpg;ex11
79;79;Common;;Fossile racine;Root Fossil;ねっこの化石;Trainer;NoColor;;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477959.jpg;ex11
80;80;Uncommon;;Travailleur de terrain;Fieldworker;フィールドワーカー;Trainer;NoColor;;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477960.jpg;ex11
81;81;Uncommon;;Cave étrange;Strange Cave;妖しい洞窟;Trainer;NoColor;;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477961.jpg;ex11
82;82;Uncommon;;Flamme maximale;Full Flame;消えない炎;Trainer;NoColor;;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477962.jpg;ex11
83;83;Uncommon;;Souche géante;Giant Stump;巨大な切りかぶ;Trainer;NoColor;;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477877.jpg;ex11
84;84;Uncommon;;Pierre maléfique;Cursed Stone;呪われたほこら;Trainer;NoColor;;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477964.jpg;ex11
85;85;Uncommon;;Arbre à puissance;Power Tree;不思議な大樹;Trainer;NoColor;;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477965.jpg;ex11
86;86;Uncommon;;Énergie réaction;React Energy;リアクトエネルギー;Energy;NoColor;;Takumi Akabane;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477966.jpg;ex11
