rank;number;rarety_type;ultra_type;fr_name;en_name;jap_name;super_type;energy;pokedex_number;artist;jap_url;list
33;33;Rare;;Krabboss;Kingler;キングラー;Pokémon;Water;99;Kouki Saitou;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477613.jpg;ex6
34;34;Common;;Magicarpe;Magikarp;コイキング;Pokémon;Water;129;Atsuko Nishida;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471921.jpg;ex6
35;35;Ultra;ex;Léviator ex;Gyarados ex;ギャラドスex;Pokémon;Water;130;Hikaru Koike;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1171057.jpg;ex6
36;36;Ultra;ex;Artikodin ex;Articuno ex;フリーザーex;Pokémon;Water;144;Ryo Ueda;https://res.cloudinary.com/dkhwpritu/image/upload/v1587810919/modifs/Capture_d_e%CC%81cran_2020-04-25_a%CC%80_00.02.16.png;ex6
37;37;Common;;Pikachu;Pikachu;ピカチュウ;Pokémon;Lightning;25;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471922.jpg;ex6
38;38;Rare Holo;;Raichu;Raichu;ライチュウ;Pokémon;Lightning;26;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471923.jpg;ex6
39;39;Uncommon;;Magneti;Magnemite;コイル;Pokémon;Lightning;81;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471924.jpg;ex6
40;40;Rare;;Magneton;Magneton;レアコイル;Pokémon;Lightning;82;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471989.jpg;ex6
41;41;Common;;Voltorbe;Voltorb;ビリリダマ;Pokémon;Lightning;100;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471925.jpg;ex6
42;42;Ultra;ex;Électrode ex;Electrode ex;マルマインex;Pokémon;Lightning;101;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471926.jpg;ex6
43;43;Ultra;ex;Electhor ex;Zapdos ex;サンダーex;Pokémon;Lightning;145;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477600.jpg;ex6
44;44;Common;;Ramoloss;Slowpoke;ヤドン;Pokémon;Psychic;79;Yuka Morii;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471927.jpg;ex6
45;45;Rare Holo;;Flagadoss;Slowbro;ヤドラン;Pokémon;Psychic;80;Yuka Morii;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471992.jpg;ex6
46;46;Common;;Fantominus;Gastly;ゴース;Pokémon;Psychic;92;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471928.jpg;ex6
47;47;Rare;;Spectrum;Haunter;ゴースト;Pokémon;Psychic;93;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471929.jpg;ex6
48;48;Ultra;ex;Ectoplasma ex;Gengar ex;ゲンガーex;Pokémon;Psychic;94;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471995.jpg;ex6
49;49;Uncommon;;Soporifik;Drowzee;スリープ;Pokémon;Psychic;96;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471930.jpg;ex6
50;50;Rare;;Hypnomade;Hypno;スリーパー;Pokémon;Psychic;97;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471931.jpg;ex6
51;51;Uncommon;;Noeunoeuf;Exeggcute;タマタマ;Pokémon;Psychic;102;Tomokazu Komiya;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471932.jpg;ex6
52;52;Rare Holo;;Noadkoko;Exeggutor;ナッシー;Pokémon;Psychic;103;Tomokazu Komiya;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471933.jpg;ex6
53;53;Ultra;ex;M. Mime ex;Mr. Mime ex;バリヤードex;Pokémon;Psychic;122;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471934.jpg;ex6
54;54;Ultra;ex;M. Mime ex;Mr. Mime ex;バリヤードex;Pokémon;Psychic;122;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471935.jpg;ex6
55;55;Rare Holo;;Nidoqueen;Nidoqueen;ニドクイン;Pokémon;Fighting;31;Naoyo Kimura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471936.jpg;ex6
56;56;Rare Holo;;Nidoking;Nidoking;ニドキング;Pokémon;Fighting;34;Hisao Nakamura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471937.jpg;ex6
57;57;Common;;Taupiqueur;Diglett;ディグダ;Pokémon;Fighting;50;Hajime Kusajima;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471938.jpg;ex6
58;58;Rare;;Triopikeur;Dugtrio;ダグトリオ;Pokémon;Fighting;51;Hajime Kusajima;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471939.jpg;ex6
59;59;Uncommon;;Férosinge;Mankey;マンキー;Pokémon;Fighting;56;Miki Tanaka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471940.jpg;ex6
60;60;Rare;;Colossinge;Primeape;オコリザル;Pokémon;Fighting;57;Miki Tanaka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471941.jpg;ex6
61;61;Uncommon;;Onix;Onix;イワーク;Pokémon;Fighting;95;Kouki Saitou;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471942.jpg;ex6
62;62;Common;;Osselait;Cubone;カラカラ;Pokémon;Fighting;104;Aya Kusube;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471943.jpg;ex6
63;63;Rare Holo;;Ossatueur;Marowak;ガラガラ;Pokémon;Fighting;105;Aya Kusube;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471944.jpg;ex6
64;64;Rare Holo;;Roucarnage;Pidgeot;ピジョット;Pokémon;Colorless;18;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471945.jpg;ex6
65;65;Common;;Mélofée;Clefairy;ピッピ;Pokémon;Colorless;35;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471946.jpg;ex6
66;66;Ultra;ex;Mélodelfe ex;Clefable ex;ピクシーex;Pokémon;Colorless;36;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471947.jpg;ex6
67;67;Rare;;Canarticho;Farfetch'd;カモネギ;Pokémon;Colorless;83;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1472014.jpg;ex6
68;68;Rare;;Excelangue;Lickitung;ベロリンガ;Pokémon;Colorless;108;Sumiyoshi Kizuki;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1472015.jpg;ex6
69;69;Rare;;Leveinard;Chansey;ラッキー;Pokémon;Colorless;113;Miki Tanaka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1472016.jpg;ex6
70;70;Rare Holo;;Kangourex;Kangaskhan;ガルーラ;Pokémon;Colorless;115;Naoyo Kimura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1472017.jpg;ex6
71;71;Rare Holo;;Tauros;Tauros;ケンタロス;Pokémon;Colorless;128;Masakazu Fukuda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471948.jpg;ex6
72;72;Rare Holo;;Métamorph;Ditto;メタモン;Pokémon;Colorless;132;MikiTanaka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477601.jpg;ex6
73;73;Uncommon;;Porygon;Porygon;ポリゴン;Pokémon;Colorless;137;Tomoaki Imakuni;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471949.jpg;ex6
74;74;Rare Holo;;Ronflex;Snorlax;カビゴン;Pokémon;Colorless;143;Kagemaru Himeno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1472020.jpg;ex6
75;75;Uncommon;;Super Ball;Great Ball;スーパーボール;Trainer;NoColor;;Nakaoka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471950.jpg;ex6
76;76;Uncommon;;Cherche VS;VS Seeker;バトルサーチャー;Trainer;NoColor;;K. Utsunomiya;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471951.jpg;ex6
77;77;Uncommon;;Pokédex;PokéDex (HANDY909);ポケモン図鑑HANDY909;Trainer;NoColor;;K. Utsunomiya;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471952.jpg;ex6
78;78;Uncommon;;La recherche du Prof. Chen;Prof. Oak's Research;オーキドはかせの研究;Trainer;NoColor;;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471953.jpg;ex6
79;79;Uncommon;;Le Réseau de Cileo;Celio's Network;ニシキのネットワーク;Trainer;NoColor;;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471954.jpg;ex6
80;80;Uncommon;;Entretien de Léo;Bill's Maintenance;マサキのメンテナンス;Trainer;NoColor;;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471955.jpg;ex6
81;81;Uncommon;;Multi expéditions;EXP. ALL;学習装置;Trainer;NoColor;;Keiji Kinebuchi;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471956.jpg;ex6
82;82;Uncommon;;Mont Selenite;Mt. Moon;おつきみ山;Trainer;NoColor;;Nakaoka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471957.jpg;ex6
